STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,250.000.000,2.500.000.000.000,số 59/2018/GCNCP-VSD,18/07/2018
2,Điều chỉnh lần 1,Đăng ký bổ sung,14.981.265,149.812.650.000,số 59/2018/GCNCP-VSD-1,10/03/2020
3,Điều chỉnh lần 2,Đăng ký bổ sung,39.726.363,397.263.630.000,59/2018/GCNCP-VSD-2,06/08/2021
4,Điều chỉnh lần 3,Đăng ký bổ sung,19.779.330,197.793.300.000,59/2018/GCNCP-VSD-3,30/03/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,324.486.958,3.244.869.580.000,,
