STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,36.800.000,368.000.000.000,số 177/2016/GCNCP-VSD,07/12/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.904.650,19.046.500.000,số 177/2016/GCNCP-VSD-1,05/04/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,38.704.650,387.046.500.000,,
