STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.000.000,20.000.000.000,09/2014/GCNCP-VSD,10/02/2014
2,Điều chỉnh lần 1,Đăng ký bổ sung,200.000,2.000.000.000,09/2014/GCNCP-VSD-1,12/03/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.200.000,22.000.000.000,,
