STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,12.200.000,122.000.000.000,95/2015/GCNCP-VSD,14/10/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,12.200.000,122.000.000.000,,
