STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,9.000.000,90.000.000.000,52/2015/GCNCP-VSD,03/07/2015
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.800.000,18.000.000.000,52/2015/GCNCP-VSD-1,12/11/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,10.800.000,108.000.000.000,,
