STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,15.000.000,150.000.000.000,số 98/2018/GCNCP-VSD,08/11/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,15.000.000,150.000.000.000,,
