STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.739.823,37.398.230.000,105/2010/GCNCP-VSD,27/04/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.739.823,37.398.230.000,,
