STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Điều chỉnh lần 1,Đăng ký bổ sung,10.000.000,100.000.000.000,112/2009/GCNCP/VSD-1,13/12/2012
Tổng cộng:,Tổng cộng:,Tổng cộng:,110.000.000,1.100.000.000.000,,
