STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.963.000,109.630.000.000,số 172/2016/GCNCP-VSD,06/12/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,10.963.000,109.630.000.000,,
