STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.400.000,44.000.000.000,128/2015/GCNCP-VSD,25/12/2015
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.400.000,24.000.000.000,số 128/2015/GCNCP-VSD-1,28/02/2017
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.000.000,20.000.000.000,số 128/2015/GCNCP-VSD-2,06/03/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,8.800.000,88.000.000.000,,
