STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,55.000.000,550.000.000.000,số 154/2016/GCNCP-VSD,25/11/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,55.000.000,550.000.000.000,,
