STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,22.500.000,225.000.000.000,72/2009/GCNCP-VSD,20/10/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,17.500.000,175.000.000.000,số 72/2009/GCNCP-VSD-1,08/09/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,40.000.000,400.000.000.000,,
