STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.760.500,17.605.000.000,55/2016/GCNCP-VSD,30/05/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.760.500,17.605.000.000,,
