STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,76.900.000,769.000.000.000,số 55/2018/GCNCP-VSD,16/07/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,76.900.000,769.000.000.000,,
