STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.675.675,36.756.750.000,164/2017/GCNCP-VSD,22/08/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.675.675,36.756.750.000,,
