STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.000.000,40.000.000.000,66/2009/GCNCP-VSD,07/10/2009
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.000.000,40.000.000.000,,
