STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.000.000,10.000.000.000,06/2007/GCNCP-TTLK,05/10/2007
2,Điều chỉnh lần 1,Đăng ký bổ sung,15.500.000,155.000.000.000,06/2007/GCNCP-VSD-1,13/11/2015
3,Điều chỉnh lần 2,Đăng ký bổ sung,15.800.000,158.000.000.000,số 06/2007/GCNCP-VSD-2,20/01/2017
4,Điều chỉnh lần 3,Thay đổi tên TCPH,0,0,số 06/2007/GCNCP-VSD-3,24/01/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,32.300.000,323.000.000.000,,
