STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.500.000,35.000.000.000,217/2010/GCNCP-VSD,10/09/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.500.000,35.000.000.000,,
