STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.999.942,29.999.420.000,09/2011/GCNCP-VSD,26/01/2011
2,Điều chỉnh lần 1,Đăng ký bổ sung,262.334,2.623.340.000,số 09/2011/GCNCP-VSD-1,08/10/2018
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.732.686,27.326.860.000,số 09/2011/GCNCP-VSD-2,05/12/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.994.962,59.949.620.000,,
